id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento
791,Juan Castillo Torres,juan.castillo.torres0@mail.com,m,3/5/1996,Sonsonate,Regular
792,Lucía Morales Hernández,lucia.morales.hernandez1@correo.com,Mujer,5/19/1995,SanSalvador,Pyme
793,Paula Rojas Torres,paula.rojas.torres2@mail.com,,7/21/1995, San Miguel ,PREMIUM
794,José Hernández López,jose.hernandez.lopez3@gmail.com,Masculino,5/24/1993, Santa Ana ,Regular
795,Pedro Rojas Aguilar,pedro.rojas.aguilar4@correo.com,Masculino,3/1/2005,San Salvador,Premium
796,Carlos Santos Rojas,carlos.santos.rojas5@example.com,Female,1/13/1986,sonsonate,Premium
797,Ricardo Castillo Torres,ricardo.castillo.torres6@mail.com,Hombre,10/6/1970,Santa Ana,PREMIUM
798,Daniela Ortiz Martínez,daniela.ortiz.martinez0@correo.com,m,12/11/1977,SS,PREMIUM
799,Ricardo Chávez Torres,ricardo.chavez.torres1@gmail.com,Mujer,2/13/2002,Sonso,Pyme
800,Marta Gómez Hernández,marta.gomez.hernandez2@mail.com,,3/10/1980,San salvador,PREMIUM
801,Paula Torres Ramírez,paula.torres.ramirez3@example.com,,11/6/1961,la libertad,VIP
802,Pedro López García,pedro.lopez.garcia4@mail.com,Fem,2/9/1972,la libertad,
803,Pedro Martínez López,pedro.martinez.lopez5@correo.com,Masculino,11/11/1957,Sta. Ana,
804,Diego Gómez Ramírez,diego.gomez.ramirez6@example.com,M,12/5/1941,SantaAna,vip
805,Marta Ramírez Castillo,marta.ramirez.castillo0@example.com,m,4/12/1980, Sonsonate,Pyme
806,María Hernández Pérez,maria.hernandez.perez1@correo.com,Hombre,25-09-1951,S. Miguel,
807,Andrés Cruz Martínez,andres.cruz.martinez2@correo.com,Hombre,6/16/2008,Sta. Ana,PREMIUM
808,Juan Flores Pérez,juan.flores.perez3@seguro.sv,Masculino,8/6/1985, La Libertad ,vip
809,Carmen Mendoza Morales,carmen.mendoza.morales4@gmail.com,femenino,27-05-2007,Sonsonate ,Premium
810,Marta Vásquez Mendoza,marta.vasquez.mendoza5@seguro.sv,,4/22/2002,Sonsonate ,
811,Juan Ramírez Cruz,juan.ramirez.cruz6@correo.com,,18/03/1958,SanMiguel,Pyme
812,Jorge Gómez Vásquez,jorge.gomez.vasquez0@correo.com,M,11/1/1962, La Libertad ,REGULAR
813,Diego Santos Martínez,diego.santos.martinez1@example.com,,27-09-1981,LaLibertad,Pyme
814,Pedro Aguilar Reyes,pedro.aguilar.reyes2@correo.com,,29/06/1964,San Miguel,REGULAR
815,María Castillo Mendoza,maria.castillo.mendoza3@mail.com,Female,2/1/1986,San Salvador,vip
816,Pedro Martínez Ortiz,pedro.martinez.ortiz4@example.com,Female,12/20/1957,san miguel,
817,Luis Ortiz Flores,luis.ortiz.flores5@example.com,femenino,6/10/1940, La Libertad ,VIP
818,Ricardo Mendoza Pérez,ricardo.mendoza.perez6@correo.com,,30/08/1975, Sonsonate,
819,Paula Chávez Reyes,paula.chavez.reyes0@correo.com,,17-01-2011,SantaAna,PYME
820,Fernanda López Vásquez,fernanda.lopez.vasquez1@correo.com,Female,6/19/1952,L. Libertad,REGULAR
821,Diego Rojas Rojas,diego.rojas.rojas2@gmail.com,Female,7/10/2001,Sonsonate,
822,Juan Pérez Pérez,juan.perez.perez3@gmail.com,Mujer,8/17/1969,LaLibertad,PREMIUM
823,Lucía García Ortiz,lucia.garcia.ortiz4@mail.com,femenino,9/1/1974,L. Libertad,vip
824,Carmen Hernández Ortiz,carmen.hernandez.ortiz5@gmail.com,,12/8/1955,santa ana,vip
825,Lucía Castillo Ramírez,lucia.castillo.ramirez6@gmail.com,M,27-11-1960,SS,
826,Ana Gómez Reyes,ana.gomez.reyes0@mail.com,Fem,11/10/1976,LaLibertad,vip
827,Lucía Ramírez Pérez,lucia.ramirez.perez1@seguro.sv,Fem,6/14/1958,Sonso,
828,Sofía Mendoza Chávez,sofia.mendoza.chavez2@correo.com,,9/16/1964, La Libertad ,PREMIUM
829,Daniela Reyes Santos,daniela.reyes.santos3@gmail.com,F,1/17/1984,SanMiguel,REGULAR
830,Carlos Morales Torres,carlos.morales.torres4@seguro.sv,Masculino,31/08/2012,Sonsonate ,PYME
831,Lucía Gómez Santos,lucia.gomez.santos5@mail.com,Masculino,27/07/1948, San Miguel ,Regular
832,María Ramírez Aguilar,maria.ramirez.aguilar6@gmail.com,M,11/23/1976,San Salvador,
833,Marta Rojas Chávez,marta.rojas.chavez0@gmail.com,F,15-10-1954,San Salvador,PYME
834,Lucía Reyes Morales,lucia.reyes.morales1@mail.com,Female,6/10/1957,Sta. Ana,PYME
835,Ricardo Chávez García,ricardo.chavez.garcia2@correo.com,,28/05/1947,L. Libertad,Premium
836,Carmen López Torres,carmen.lopez.torres3@mail.com,Hombre,6/1/1949,Santa Ana,VIP
837,Valeria Pérez Chávez,valeria.perez.chavez4@mail.com,m,2/15/1972,SantaAna,VIP
838,Daniela Hernández Morales,daniela.hernandez.morales5@mail.com,Mujer,12/7/2001,SanSalvador,PREMIUM
839,Diego Vásquez Cruz,diego.vasquez.cruz6@seguro.sv,F,12/10/1957,san miguel,vip
840,Diego Hernández Gómez,diego.hernandez.gomez0@seguro.sv,Hombre,12/14/2004,S. Miguel,
841,Sofía Torres Ramírez,sofia.torres.ramirez1@seguro.sv,M,6/8/1988,Santa Ana,REGULAR
842,Marta Gómez López,marta.gomez.lopez2@mail.com,,29/01/1976,la libertad,vip
843,Valeria Torres Vásquez,valeria.torres.vasquez3@correo.com,,12/10/1943,Sonsonate ,vip
844,Fernanda Santos Gómez,fernanda.santos.gomez4@gmail.com,femenino,8/8/1962,Sta. Ana,Premium
845,Marta Aguilar García,marta.aguilar.garcia5@gmail.com,,23-01-1970,sonsonate,
846,Jorge López Cruz,jorge.lopez.cruz6@mail.com,Female,26/11/1941,la libertad,
847,María Martínez Pérez,maria.martinez.perez0@correo.com,Fem,7/8/1973,Santa Ana,PREMIUM
848,Karla Chávez Reyes,karla.chavez.reyes1@mail.com,Hombre,17-01-1952,San Miguel,PREMIUM
849,Marta Reyes Cruz,marta.reyes.cruz2@correo.com,m,19/06/1958,Sonsonate ,
850,Marta Gómez Chávez,marta.gomez.chavez3@correo.com,F,3/8/2030,santa ana,vip
851,Carmen Santos Ortiz,carmen.santos.ortiz4@correo.com,Hombre,5/6/2011,LaLibertad,Regular
852,Carmen Ramírez Cruz,carmen.ramirez.cruz5@correo.com,Female,1/15/1978,Sonsonate ,PREMIUM
853,Valeria Aguilar García,valeria.aguilar.garcia6@correo.com,,4/4/1972, La Libertad ,
854,Andrés Pérez Aguilar,andres.perez.aguilar0@seguro.sv,M,10/11/1941, Sonsonate,Premium
855,Fernanda Gómez Flores,fernanda.gomez.flores1@seguro.sv,Female,17-02-1974, Sonsonate,PYME
856,María Reyes Pérez,maria.reyes.perez2@correo.com,Masculino,2/18/2004, San Salvador ,REGULAR
857,Ricardo Morales Rojas,ricardo.morales.rojas3@example.com,,28-05-1975, San Miguel ,vip
858,Andrés Martínez Hernández,andres.martinez.hernandez4@correo.com,Masculino,10/7/1974,S. Miguel,
859,Ricardo Vásquez Martínez,ricardo.vasquez.martinez5@seguro.sv,Masculino,24/05/1998,La Libertad,REGULAR
860,Ana Pérez Flores,ana.perez.flores6@correo.com,Female,25/04/1994, Sonsonate,Premium
861,Ana Hernández García,ana.hernandez.garcia0@seguro.sv,,10/23/1997, San Salvador ,PREMIUM
862,Andrés Gómez Rojas,andres.gomez.rojas1@gmail.com,Hombre,8/9/1962,Sonso,Pyme
863,María Hernández Santos,maria.hernandez.santos2@correo.com,Female,5/9/2009,L. Libertad,VIP
864,Carmen Aguilar López,carmen.aguilar.lopez3@seguro.sv,Hombre,9/9/1948,SanMiguel,Premium
865,Carmen Vásquez Gómez,carmen.vasquez.gomez4@seguro.sv,Fem,3/1/2003,SanSalvador,
866,Sofía Gómez Ramírez,sofia.gomez.ramirez5@correo.com,Female,16-04-1945, La Libertad ,vip
867,Carmen García Castillo,carmen.garcia.castillo6@example.com,M,9/9/1947, San Salvador ,PREMIUM
868,Ricardo Aguilar Hernández,ricardo.aguilar.hernandez0@mail.com,m,11/7/1940,San Salvador,PREMIUM
869,Daniela López Morales,daniela.lopez.morales1@example.com,,4/2/1994, San Miguel ,Pyme
870,Marta Vásquez Reyes,marta.vasquez.reyes2@example.com,m,12/4/1968, La Libertad ,VIP
871,Pedro Reyes Hernández,pedro.reyes.hernandez3@seguro.sv,Fem,4/11/1940,Sonsonate,
872,Valeria Cruz Vásquez,valeria.cruz.vasquez4@seguro.sv,Hombre,17-07-1980,Santa Ana,REGULAR
873,Ana Vásquez Martínez,ana.vasquez.martinez5@seguro.sv,Masculino,6/13/2012,LaLibertad,
874,María Vásquez Rojas,maria.vasquez.rojas6@mail.com,,9/18/1982,sonsonate,Premium
875,Daniela Santos Mendoza,daniela.santos.mendoza0@mail.com,Female,11/6/1942,la libertad,PYME
876,José Aguilar Ortiz,jose.aguilar.ortiz1@correo.com,m,8/11/1961,SanSalvador,VIP
877,Carmen Reyes Morales,carmen.reyes.morales2@example.com,m,30-09-2008,San salvador,
878,Ricardo García Reyes,ricardo.garcia.reyes3@gmail.com,M,1/29/1960,LaLibertad,
879,Andrés Cruz Cruz,andres.cruz.cruz4@mail.com,M,3/30/1963, San Miguel ,PREMIUM
880,José Santos Vásquez,jose.santos.vasquez5@seguro.sv,Mujer,6/7/1951,San Miguel,
881,Fernanda Ramírez Morales,fernanda.ramirez.morales6@example.com,m,4/1/1978, Sonsonate,
882,Diego Hernández Morales,diego.hernandez.morales0@seguro.sv,femenino,28/10/1940,san miguel,PYME
883,Paula Pérez Torres,paula.perez.torres1@mail.com,Mujer,6/4/1965, San Miguel ,vip
884,Valeria Santos Aguilar,valeria.santos.aguilar2@seguro.sv,Female,13-08-1996,SS,Premium
885,Sofía Cruz Martínez,sofia.cruz.martinez3@seguro.sv,,8/15/2009,Santa Ana,
886,Lucía Reyes Rojas,lucia.reyes.rojas4@example.com,,25-10-2000, San Salvador ,Regular
887,Carlos Ramírez Ortiz,carlos.ramirez.ortiz5@example.com,Mujer,4/30/1975,SanMiguel,Premium
888,Jorge Pérez Chávez,jorge.perez.chavez6@correo.com,Masculino,9/6/2002,Santa Ana,REGULAR
889,Jorge Hernández Pérez,jorge.hernandez.perez0@seguro.sv,m,12/10/1973,San Salvador,REGULAR
890,Ricardo Gómez Martínez,ricardo.gomez.martinez1@example.com,Mujer,12/7/1950,SantaAna,PREMIUM
891,Juan Hernández Cruz,juan.hernandez.cruz2@gmail.com,Fem,2/8/1975,SanSalvador,Pyme
892,Valeria Chávez Vásquez,valeria.chavez.vasquez3@mail.com,M,15-01-1941,sonsonate,VIP
893,Jorge Santos Santos,jorge.santos.santos4@mail.com,Mujer,7/1/1983,LaLibertad,Pyme
894,Carlos Santos Pérez,carlos.santos.perez5@gmail.com,Fem,2/12/1948,SanSalvador,
895,Fernanda Mendoza Aguilar,fernanda.mendoza.aguilar6@gmail.com,Hombre,9/25/1945,Santa Ana,Premium
896,Karla Gómez López,karla.gomez.lopez0@example.com,M,10/7/1989, Santa Ana ,PREMIUM
897,Carmen García Ortiz,carmen.garcia.ortiz1@mail.com,M,1/13/1963,Sonso,REGULAR
898,Fernanda Gómez Rojas,fernanda.gomez.rojas2@gmail.com,Female,5/2/2030,la libertad,
899,Ricardo Reyes Mendoza,ricardo.reyes.mendoza3@gmail.com,Masculino,8/4/1971,San salvador,VIP
900,Sofía Pérez Castillo,sofia.perez.castillo4@gmail.com,Hombre,23/04/1959,Sonso,Regular
901,Luis Torres Rojas,luis.torres.rojas5@example.com,,2/9/1946,LaLibertad,vip
902,Valeria Rojas Pérez,valeria.rojas.perez6@example.com,m,29/01/1988, San Miguel ,
903,Karla Gómez Rojas,karla.gomez.rojas0@seguro.sv,,10/8/1953,sonsonate,vip
904,Valeria Hernández Ortiz,valeria.hernandez.ortiz1@seguro.sv,M,11/13/1949,SS,REGULAR
905,Valeria Pérez Cruz,valeria.perez.cruz2@seguro.sv,M,7/8/2030, Santa Ana ,Regular
906,Jorge Aguilar Hernández,jorge.aguilar.hernandez3@gmail.com,Female,6/15/1987, San Miguel ,vip
907,Juan Gómez Reyes,juan.gomez.reyes4@example.com,m,6/15/2007, Sonsonate,Pyme
908,Ricardo Santos Pérez,ricardo.santos.perez5@correo.com,m,23/09/2030,SantaAna,
909,Valeria Martínez Vásquez,valeria.martinez.vasquez6@gmail.com,,22-06-2003,SantaAna,REGULAR
910,Paula Mendoza Castillo,paula.mendoza.castillo0@gmail.com,Masculino,9/29/1964,SS,Pyme
911,Marta García García,marta.garcia.garcia1@mail.com,Fem,11/18/1946,San Salvador,Regular
912,Fernanda Aguilar López,fernanda.aguilar.lopez2@correo.com,,14-01-1978, Sonsonate,vip
913,Lucía López Torres,lucia.lopez.torres3@mail.com,,1/22/1957,san miguel,
914,Karla Martínez Torres,karla.martinez.torres4@gmail.com,Masculino,1/4/1980,SS,Premium
915,Daniela Vásquez Martínez,daniela.vasquez.martinez5@correo.com,femenino,12/3/1977,san miguel,
916,José Castillo Castillo,jose.castillo.castillo6@correo.com,F,5/6/1983,la libertad,Regular
917,Daniela Martínez Chávez,daniela.martinez.chavez0@mail.com,femenino,6/3/1995,Sonsonate ,REGULAR
918,Carlos Vásquez Hernández,carlos.vasquez.hernandez1@correo.com,,6/17/1940,San Salvador,Pyme
919,Ricardo Ramírez García,ricardo.ramirez.garcia2@correo.com,,6/20/1987,La Libertad,Premium
920,Valeria Cruz Aguilar,valeria.cruz.aguilar3@example.com,,21/06/1975,Sonso,vip
921,Paula Chávez Gómez,paula.chavez.gomez4@seguro.sv,F,7/19/1952,Santa Ana,PREMIUM
922,Carlos Martínez Pérez,carlos.martinez.perez5@example.com,F,25/05/1975,SantaAna,Regular
923,José Rojas Aguilar,jose.rojas.aguilar6@correo.com,femenino,9/5/1989,Sonsonate ,Premium
924,José Hernández López,jose.hernandez.lopez0@gmail.com,F,25/04/1951,SS,Pyme
925,Karla López Rojas,karla.lopez.rojas1@seguro.sv,M,29-01-1983, Santa Ana ,Premium
926,Daniela Gómez Cruz,daniela.gomez.cruz2@example.com,Masculino,22-03-1965,SantaAna,vip
927,Daniela Torres Gómez,daniela.torres.gomez3@gmail.com,m,4/12/1956,Santa Ana,Premium
928,Lucía Martínez Flores,lucia.martinez.flores4@seguro.sv,F,3/29/1957,Santa Ana,VIP
929,Lucía Rojas Mendoza,lucia.rojas.mendoza5@correo.com,Masculino,6/29/1967,LaLibertad,VIP
930,Daniela Rojas Martínez,daniela.rojas.martinez6@example.com,Female,4/19/1967,la libertad,REGULAR
931,Juan Gómez Martínez,juan.gomez.martinez0@example.com,Masculino,1/18/1940,L. Libertad,
932,José Rojas Gómez,jose.rojas.gomez1@example.com,femenino,8/19/1962,San Salvador,VIP
933,Fernanda Pérez Reyes,fernanda.perez.reyes2@example.com,Mujer,5/7/1972,Sonso,PREMIUM
934,Valeria Ramírez Santos,valeria.ramirez.santos3@mail.com,Fem,6/15/1974,San Salvador,
935,Sofía Ramírez Chávez,sofia.ramirez.chavez4@gmail.com,Mujer,11/6/1948,SanMiguel,PREMIUM
936,Fernanda Pérez Martínez,fernanda.perez.martinez5@gmail.com,Female,6/20/1951,S. Miguel,PYME
937,José Rojas García,jose.rojas.garcia6@gmail.com,F,26/04/1983,Sonso,Premium
938,Carlos Martínez Santos,carlos.martinez.santos0@correo.com,,15-06-1945, Sonsonate,vip
939,Carmen Chávez Mendoza,carmen.chavez.mendoza1@seguro.sv,,6/18/1974,san miguel,Premium
940,Ana Gómez Santos,ana.gomez.santos2@mail.com,Hombre,17-07-1959, Sonsonate,Regular
941,Carlos Cruz Castillo,carlos.cruz.castillo3@mail.com,Fem,17/07/2003, San Salvador ,PREMIUM
942,Carlos Martínez Pérez,carlos.martinez.perez4@example.com,F,1/12/1964, Santa Ana ,vip
943,Ana Vásquez Torres,ana.vasquez.torres5@gmail.com,Female,11/2/1973, La Libertad ,Regular
944,Marta Martínez López,marta.martinez.lopez6@example.com,Fem,11/22/1971, San Salvador ,
945,José Morales Flores,jose.morales.flores0@gmail.com,Masculino,7/3/1996,Sta. Ana,Regular
946,Sofía Santos Morales,sofia.santos.morales1@seguro.sv,femenino,18/12/1953,La Libertad,PYME
947,Carmen Chávez Gómez,carmen.chavez.gomez2@seguro.sv,Fem,10/19/1955,SS,Premium
948,Carmen Morales Torres,carmen.morales.torres3@mail.com,,7/11/1956,LaLibertad,vip
949,Daniela Pérez López,daniela.perez.lopez4@seguro.sv,F,2/14/1994,San Salvador,Premium
950,Diego García Flores,diego.garcia.flores5@gmail.com,F,10/17/1952, San Salvador ,REGULAR
951,María Ramírez Pérez,maria.ramirez.perez6@seguro.sv,Fem,2/6/1983,SanMiguel,Premium
952,Diego Martínez Ortiz,diego.martinez.ortiz0@gmail.com,M,1/31/2002,San Salvador,
953,Carlos Hernández Mendoza,carlos.hernandez.mendoza1@correo.com,F,4/4/1977,LaLibertad,Premium
954,Pedro Castillo Cruz,pedro.castillo.cruz2@mail.com,,26/05/2001,San salvador,vip
955,Carlos Vásquez García,carlos.vasquez.garcia3@example.com,M,3/28/1995,sonsonate,Premium
956,Andrés Mendoza Reyes,andres.mendoza.reyes4@seguro.sv,Fem,10/17/1993,Sonso,REGULAR
957,José Flores Aguilar,jose.flores.aguilar5@example.com,M,5/14/1999,santa ana,REGULAR
958,Luis Morales Chávez,luis.morales.chavez6@seguro.sv,M,9/17/2004,Sonsonate ,Regular
959,Luis García Reyes,luis.garcia.reyes0@seguro.sv,femenino,6/11/1951,LaLibertad,PYME
960,Andrés Torres Reyes,andres.torres.reyes1@correo.com,,26-05-1952,Sonsonate ,
961,Fernanda Aguilar Ortiz,fernanda.aguilar.ortiz2@seguro.sv,M,2/8/1988, La Libertad ,
962,Diego García Cruz,diego.garcia.cruz3@gmail.com,,12/1/2030,San Salvador,REGULAR
963,Pedro Pérez Castillo,pedro.perez.castillo4@gmail.com,,21/04/1981,santa ana,VIP
964,Luis Hernández Pérez,luis.hernandez.perez5@seguro.sv,femenino,11/11/1973, San Salvador ,vip
965,Ricardo Torres Gómez,ricardo.torres.gomez6@correo.com,M,16/09/1942,San Salvador,
966,Andrés Pérez Gómez,andres.perez.gomez0@gmail.com,Female,22-02-1982,L. Libertad,PYME
967,Ana Castillo Hernández,ana.castillo.hernandez1@mail.com,Mujer,26/12/1953,sonsonate,VIP
968,Lucía Rojas Chávez,lucia.rojas.chavez2@example.com,Mujer,9/18/1989,san miguel,Pyme
969,Carmen Flores García,carmen.flores.garcia3@correo.com,Masculino,14-10-1986,Sonsonate,PREMIUM
970,Lucía Gómez Ortiz,lucia.gomez.ortiz4@seguro.sv,,4/14/1994,LaLibertad,Premium
971,Juan Vásquez Rojas,juan.vasquez.rojas5@mail.com,M,6/20/1957,Sonso,VIP
972,Diego Castillo Gómez,diego.castillo.gomez6@correo.com,Mujer,8/2/1988,san miguel,
973,Sofía Martínez Cruz,sofia.martinez.cruz0@gmail.com,Mujer,2/24/1964,Sonsonate ,VIP
974,Juan Reyes García,juan.reyes.garcia1@example.com,,6/25/2030,Sta. Ana,Pyme
975,Pedro Pérez Hernández,pedro.perez.hernandez2@gmail.com,M,9/21/1969,Santa Ana,
976,Lucía Aguilar Santos,lucia.aguilar.santos3@correo.com,m,10/5/1943,San Salvador,PREMIUM
977,Sofía Pérez Gómez,sofia.perez.gomez4@gmail.com,m,1/1/1985,SanMiguel,Premium
978,Marta Castillo Vásquez,marta.castillo.vasquez5@seguro.sv,F,7/12/1995,santa ana,
979,Karla García Pérez,karla.garcia.perez6@seguro.sv,M,11/10/1990,Sta. Ana,
980,María Aguilar Hernández,maria.aguilar.hernandez0@example.com,Fem,10/20/1980, San Miguel ,REGULAR
981,Pedro García García,pedro.garcia.garcia1@seguro.sv,Female,28-01-1956,SanMiguel,Premium
982,José Santos Aguilar,jose.santos.aguilar2@example.com,,21-07-1943,sonsonate,PYME
983,Pedro Mendoza Torres,pedro.mendoza.torres3@seguro.sv,Hombre,20-02-1968,San Miguel,
984,Juan Cruz Ortiz,juan.cruz.ortiz4@mail.com,Female,17-09-1940, Santa Ana ,Pyme
985,María Cruz Morales,maria.cruz.morales5@example.com,,21-06-1981,Sonsonate ,vip
986,María Gómez Hernández,maria.gomez.hernandez6@correo.com,,8/12/1975,SS,REGULAR
987,Karla Aguilar Ramírez,karla.aguilar.ramirez0@mail.com,Female,2/1/2003, San Salvador ,Premium
988,Ricardo Pérez Ramírez,ricardo.perez.ramirez1@gmail.com,,9/21/1968,SanMiguel,PYME
989,Sofía Martínez Ramírez,sofia.martinez.ramirez2@seguro.sv,Female,1/21/1942,Santa Ana,Premium
990,María Flores Morales,maria.flores.morales3@seguro.sv,,5/1/1947,Sta. Ana,Premium
991,Juan García Rojas,juan.garcia.rojas4@example.com,Fem,7/9/1970,SanMiguel,PYME
992,Ricardo Ortiz Gómez,ricardo.ortiz.gomez5@gmail.com,,7/3/2002, Sonsonate,PREMIUM
993,María Santos Torres,maria.santos.torres6@example.com,F,21/12/1952,la libertad,PYME
994,Marta Hernández Rojas,marta.hernandez.rojas0@mail.com,,30/07/1963, La Libertad ,vip
995,Juan Ramírez Ramírez,juan.ramirez.ramirez1@correo.com,Mujer,11/9/1977,Sta. Ana,PREMIUM
996,Sofía Santos López,sofia.santos.lopez2@mail.com,Female,3/20/1973,Sonsonate,PYME
997,Paula Rojas Rojas,paula.rojas.rojas3@gmail.com,,7/22/1971,San Miguel,Premium
998,Paula Rojas Vásquez,paula.rojas.vasquez4@correo.com,Hombre,14-11-1955,L. Libertad,Pyme
999,Carlos Torres Hernández,carlos.torres.hernandez5@mail.com,M,11/11/1947,Sonsonate ,vip
1000,Ricardo Torres Ortiz,ricardo.torres.ortiz6@gmail.com,Mujer,12/11/1948,SanMiguel,PREMIUM
1001,Diego Chávez Ortiz,diego.chavez.ortiz0@seguro.sv,M,3/10/1974,LaLibertad,Pyme
1002,Ana Vásquez Cruz,ana.vasquez.cruz1@example.com,Female,14-07-1985,Santa Ana,Pyme
1003,Juan López López,juan.lopez.lopez2@gmail.com,Mujer,10/4/1953,san miguel,
1004,Andrés Cruz Ortiz,andres.cruz.ortiz3@seguro.sv,F,2/10/1975,la libertad,Pyme
1005,Carmen Morales Reyes,carmen.morales.reyes4@correo.com,M,29/05/1986,Sonsonate,
1006,Lucía Flores Ortiz,lucia.flores.ortiz5@correo.com,M,4/8/1954,SanSalvador,VIP
1007,Jorge Pérez López,jorge.perez.lopez6@mail.com,Mujer,14-06-1995,San salvador,PYME
1008,Pedro Gómez Cruz,pedro.gomez.cruz0@example.com,Masculino,7/16/1998,SantaAna,Regular
1009,Juan Flores García,juan.flores.garcia1@gmail.com,M,11/24/1952, La Libertad ,vip
1010,José Pérez Castillo,jose.perez.castillo2@mail.com,M,4/7/1963,san miguel,Pyme
1011,José Aguilar López,jose.aguilar.lopez3@mail.com,Masculino,12/2/1977,L. Libertad,PYME
1012,Carmen Gómez Castillo,carmen.gomez.castillo4@gmail.com,m,11/28/1940,San Salvador,REGULAR
1013,Pedro Aguilar Torres,pedro.aguilar.torres5@correo.com,Hombre,10/29/1993,San salvador,
1014,Ana Ortiz López,ana.ortiz.lopez6@correo.com,Masculino,6/21/1986,San salvador,VIP
1015,Marta Pérez Cruz,marta.perez.cruz0@correo.com,Female,6/27/1947,la libertad,vip
1016,Pedro Ortiz Castillo,pedro.ortiz.castillo1@seguro.sv,,11/25/1981,la libertad,Regular
1017,Carmen Ramírez Flores,carmen.ramirez.flores2@gmail.com,Female,30/03/1975,SantaAna,Pyme
1018,Paula Rojas Torres,paula.rojas.torres3@example.com,Mujer,1/9/2007,Sonsonate ,Pyme
1019,Sofía Santos Vásquez,sofia.santos.vasquez4@mail.com,,19/07/1973, San Salvador ,Regular
1020,Jorge Rojas Castillo,jorge.rojas.castillo5@gmail.com,femenino,6/3/1994,San Salvador,Premium
1021,Marta Rojas Gómez,marta.rojas.gomez6@correo.com,m,2/4/1972,san miguel,REGULAR
1022,José López Reyes,jose.lopez.reyes0@example.com,Masculino,30-09-2001,Sonso,PREMIUM
1023,Fernanda García Morales,fernanda.garcia.morales1@gmail.com,Masculino,6/11/1965,Sonso,
1024,María Santos Rojas,maria.santos.rojas2@example.com,femenino,13/03/2001,Santa Ana,PYME
1025,Ricardo Martínez Flores,ricardo.martinez.flores3@seguro.sv,Fem,10/16/1977, San Miguel ,Pyme
1026,Diego Santos López,diego.santos.lopez4@gmail.com,F,28-07-1965,san miguel,Pyme
1027,Juan Ortiz Mendoza,juan.ortiz.mendoza5@mail.com,M,5/7/1943,SanSalvador,Regular
1028,Valeria Reyes Vásquez,valeria.reyes.vasquez6@example.com,,12/1/1975,SanSalvador,Regular
1029,Paula Aguilar Hernández,paula.aguilar.hernandez0@mail.com,F,18/07/1973,San Salvador,Premium
1030,José Reyes Rojas,jose.reyes.rojas1@correo.com,femenino,4/21/1960,San Salvador,Regular
1031,Juan Hernández Martínez,juan.hernandez.martinez2@example.com,Mujer,19-04-1967,san miguel,Premium
